StudentID,Course,StudyHours,SleepHours,PlayHours,Marks
1937,BCA,5.37,4.36,1.81,53
1938,BSc_Math,4.62,4.64,3.2,48
1939,BCA,2.1,5.59,1.38,27
1940,BSc_CS,3.59,6.38,0.63,50
1941,BBA,4.98,8.78,1.09,67
1942,BSc_Math,5.27,5.86,2.79,53
1943,BSc_CS,7.55,4.06,2.56,77
1944,BA_English,6.39,4.04,1.18,64
1945,BCA,6.13,7.95,0.57,71
1946,BSc_CS,4.8,7.03,2.01,57
1947,BCA,1.43,6.36,0.89,27
1948,BCom,7.86,8.15,1.36,93
1949,BSc_CS,5.49,7.68,3.7,61
1950,BCA,7.09,4.3,2.47,74
1951,BSc_Math,4.01,5.73,3.36,43
1952,BCom,1.55,4.59,1.62,17
1953,BBA,7.52,8.05,1.61,91
1954,BBA,3.24,4.64,1.24,34
1955,BBA,1.76,5.8,1.11,23
1956,BSc_CS,7.47,5.04,3.07,78
1957,BCA,2.96,6.42,3.43,32
1958,BSc_CS,2.59,4.23,2.91,23
1959,BBA,7.16,8.03,0.91,86
1960,BCom,6.68,8.12,0.61,79
1961,BCom,5.78,6.56,2.42,62
1962,BCA,5.11,9.0,0.89,67
1963,BCom,4.27,4.19,1.43,45
1964,BCom,2.85,4.98,2.88,28
1965,BSc_CS,2.7,7.05,2.19,32
1966,BA_English,2.91,5.84,1.0,35
1967,BBA,6.8,7.68,1.44,75
1968,BCA,1.92,4.9,2.56,22
1969,BSc_Math,3.12,6.36,3.25,37
1970,BCA,3.06,6.97,2.76,32
1971,BSc_CS,1.36,6.02,1.77,17
1972,BA_English,2.41,8.56,2.81,31
1973,BCom,5.55,4.89,1.1,59
1974,BA_English,4.43,5.0,2.29,45
1975,BA_English,2.83,5.49,1.89,29
1976,BA_English,4.34,7.25,1.55,51
1977,BCom,7.03,8.98,0.86,82
1978,BBA,7.08,5.42,3.62,73
1979,BCA,6.3,8.38,3.32,70
1980,BA_English,1.9,4.38,2.66,20
1981,BA_English,4.21,6.11,3.95,39
1982,BA_English,1.22,6.88,3.29,18
1983,BSc_Math,6.88,4.49,3.03,70
1984,BCA,3.23,4.58,1.62,37
1985,BBA,2.5,5.88,3.47,25
1986,BSc_CS,1.33,4.96,1.01,18
1987,BBA,7.02,6.48,2.53,70
1988,BSc_CS,5.52,6.24,1.82,64
1989,BCom,7.92,4.26,2.93,81
1990,BCA,7.47,7.82,1.84,81
1991,BBA,4.21,7.11,1.54,50
1992,BSc_Math,1.69,8.89,0.76,33
1993,BBA,2.9,8.7,2.1,43
1994,BBA,7.35,7.72,1.4,88
1995,BCom,7.08,8.42,2.01,82
1996,BSc_Math,7.9,8.91,3.81,80
1997,BCom,2.62,6.46,1.37,30
1998,BSc_CS,3.33,8.08,3.16,39
1999,BCA,5.1,7.99,1.33,65
2000,BCom,6.51,4.62,2.57,64
2001,BBA,7.59,7.87,2.8,82
2002,BBA,1.14,5.45,2.29,17
2003,BCA,4.87,6.73,3.07,54
2004,BCA,7.82,4.81,2.88,84
2005,BBA,1.48,5.56,0.75,20
2006,BSc_Math,7.9,6.09,3.65,77
2007,BCom,7.71,8.75,2.84,85
2008,BCA,4.48,5.75,1.16,52
2009,BSc_Math,6.16,4.9,1.86,68
2010,BCA,4.12,8.47,3.15,45
2011,BSc_Math,4.96,4.67,2.33,56
2012,BCom,2.96,6.8,2.44,39
2013,BCA,5.49,5.7,2.42,54
2014,BBA,5.52,6.22,1.32,66
2015,BCA,6.75,8.48,1.38,85
2016,BBA,7.57,6.15,1.88,85
2017,BSc_Math,2.92,5.77,1.49,31
2018,BCom,3.23,6.23,3.12,34
2019,BA_English,7.05,5.72,1.78,77
2020,BSc_CS,6.06,6.21,0.68,69
2021,BCom,7.31,5.32,3.98,76
2022,BCA,3.83,6.51,1.69,41
2023,BBA,2.19,8.9,0.87,39
2024,BSc_Math,4.09,8.67,3.23,48
2025,BBA,4.52,8.65,2.08,57
2026,BCA,3.78,4.95,0.71,46
2027,BSc_CS,4.44,5.45,1.76,49
2028,BCom,7.1,8.74,2.29,85
2029,BSc_CS,4.76,4.84,1.29,51
2030,BA_English,6.11,7.63,2.08,66
2031,BSc_CS,1.09,7.79,0.84,22
2032,BSc_CS,1.14,5.49,2.08,18
2033,BCA,3.05,6.93,2.43,32
2034,BCom,4.64,6.09,3.09,45
2035,BCom,2.47,7.98,1.99,32
2036,BCA,1.52,6.02,2.2,23
2037,BSc_CS,1.81,4.23,2.11,24
2038,BBA,4.36,4.06,3.29,39
2039,BSc_Math,3.91,5.2,1.05,42
2040,BSc_CS,1.86,6.81,2.4,25
2041,BA_English,4.36,4.15,3.9,40
2042,BSc_Math,1.79,8.31,1.87,33
2043,BSc_CS,6.14,7.92,0.72,72
2044,BCom,4.49,7.73,0.6,54
2045,BSc_CS,7.47,4.5,0.68,83
2046,BSc_Math,2.18,5.33,3.69,19
2047,BCA,6.81,8.79,2.84,78
2048,BBA,3.22,4.11,3.24,27
2049,BSc_Math,4.15,7.73,3.32,50
2050,BCom,7.07,6.22,1.36,82
2051,BBA,7.99,6.25,2.95,87
2052,BSc_CS,3.45,4.49,1.07,37
2053,BCom,2.44,8.4,3.88,30
2054,BBA,7.21,5.74,2.4,72
2055,BBA,7.39,7.62,3.15,80
2056,BBA,6.39,7.98,0.85,77
2057,BCom,6.69,8.17,2.67,70
2058,BBA,7.41,4.98,1.49,77
2059,BCom,7.44,6.47,1.6,81
2060,BBA,6.69,6.12,3.0,72
2061,BCom,5.45,6.23,2.38,63
2062,BSc_Math,4.93,5.79,1.78,56
2063,BCA,2.3,5.22,3.55,19
2064,BSc_CS,4.14,8.25,2.49,48
2065,BBA,4.74,5.83,2.85,55
2066,BCom,1.91,6.18,1.3,28
2067,BBA,4.36,6.92,0.6,60
2068,BSc_Math,5.64,8.2,1.51,71
2069,BBA,4.51,5.85,1.17,52
2070,BCom,1.53,4.2,2.23,13
2071,BA_English,3.95,7.02,3.22,41
2072,BCA,4.25,7.92,1.63,57
2073,BSc_CS,6.27,5.76,3.71,66
2074,BSc_Math,2.25,5.19,1.93,28
2075,BSc_CS,6.65,6.06,2.66,68
2076,BCA,6.06,8.92,0.86,77
2077,BCom,4.5,5.12,2.5,48
2078,BCom,6.37,6.4,2.09,66
2079,BSc_Math,1.38,4.65,3.88,11
2080,BA_English,3.3,7.42,1.91,46
2081,BCA,7.77,8.61,1.16,88
2082,BBA,1.79,4.19,1.47,19
2083,BCA,2.96,7.23,1.03,42
2084,BCom,4.75,7.79,1.03,55
2085,BCom,4.41,6.77,3.88,46
2086,BCom,4.76,7.9,3.18,56
2087,BSc_Math,7.81,5.05,0.98,89
2088,BBA,1.63,8.74,3.47,27
2089,BSc_CS,3.03,7.77,1.22,39
2090,BSc_CS,5.8,7.61,2.67,68
2091,BCom,5.77,4.61,1.65,61
2092,BA_English,1.23,8.04,2.37,17
2093,BSc_Math,2.76,7.48,1.73,33
2094,BBA,4.12,4.9,2.35,42
2095,BCom,4.27,8.1,2.09,56
2096,BBA,6.97,5.79,0.78,78
2097,BA_English,3.41,6.42,2.4,43
2098,BA_English,1.28,5.14,2.18,20
2099,BSc_Math,3.86,7.89,2.91,43
2100,BSc_CS,5.81,8.3,2.33,65
2101,BCA,6.15,4.52,3.99,59
2102,BA_English,3.74,4.69,2.2,38
2103,BSc_Math,2.33,4.27,3.27,25
2104,BSc_CS,3.3,4.44,2.07,34
2105,BCom,5.24,8.7,3.49,58
2106,BA_English,1.97,7.48,2.15,27
2107,BCom,6.65,8.28,0.6,82
2108,BSc_CS,3.28,5.69,3.0,37
2109,BBA,2.29,7.85,1.33,31
2110,BSc_CS,5.35,8.34,1.65,68
2111,BBA,7.04,4.14,0.53,79
2112,BCA,7.38,8.61,3.0,85
2113,BBA,1.53,5.14,2.16,22
2114,BSc_CS,7.18,6.94,0.84,82
2115,BA_English,6.12,5.44,2.14,61
2116,BBA,6.88,7.86,3.35,70
2117,BCom,4.17,5.33,2.08,41
2118,BSc_CS,2.68,5.07,2.92,29
2119,BA_English,2.97,6.52,3.69,32
2120,BSc_Math,2.57,7.85,0.51,41
2121,BSc_CS,7.67,6.03,3.27,77
2122,BA_English,6.87,8.95,1.47,83
2123,BA_English,3.26,7.19,1.89,40
2124,BCA,1.79,5.74,3.03,17
2125,BCA,7.81,4.87,0.93,83
2126,BA_English,5.72,5.21,2.15,63
2127,BCom,4.76,6.82,2.68,50
2128,BA_English,3.81,6.26,2.52,47
2129,BSc_CS,4.02,4.92,3.61,34
2130,BA_English,4.4,4.56,2.08,47
2131,BCom,5.61,7.35,1.89,63
2132,BA_English,7.12,6.49,3.46,76
2133,BBA,5.65,4.68,2.77,59
2134,BSc_Math,4.95,5.26,3.74,44
2135,BSc_CS,2.37,8.72,3.49,28
2136,BBA,1.04,5.2,2.15,13
2137,BSc_CS,6.44,6.46,2.94,67
2138,BA_English,2.63,7.47,1.34,38
2139,BSc_Math,7.94,8.78,2.69,87
2140,BCom,7.16,4.69,1.89,74
2141,BCA,6.29,6.57,3.64,68
2142,BCA,6.02,7.74,3.2,67
2143,BCom,4.69,6.02,0.52,62
2144,BSc_CS,6.9,8.42,1.93,76
2145,BCA,3.38,8.83,3.6,39
2146,BCA,5.0,6.89,2.21,57
2147,BSc_CS,1.09,7.36,1.93,16
2148,BCA,5.54,7.72,2.03,67
2149,BSc_CS,2.22,4.54,2.31,22
2150,BSc_CS,3.84,4.28,3.38,38
2151,BCA,6.18,7.39,1.45,72
2152,BSc_Math,5.03,7.07,2.92,59
2153,BA_English,3.76,6.45,2.36,43
2154,BCom,5.49,4.71,1.15,65
2155,BSc_Math,7.91,8.64,3.22,86
2156,BSc_Math,1.49,6.53,1.88,21
2157,BSc_Math,4.38,5.62,0.98,53
2158,BSc_Math,3.04,8.2,0.86,45
2159,BA_English,6.3,4.09,1.42,69
2160,BCom,4.16,6.79,0.66,54
2161,BCom,4.98,6.87,1.07,62
2162,BA_English,6.73,7.48,3.0,69
2163,BCA,1.84,7.51,2.39,27
2164,BCom,5.56,8.22,0.97,65
2165,BBA,1.74,5.04,2.61,14
2166,BSc_CS,2.4,4.34,1.65,29
2167,BA_English,6.04,7.39,0.57,69
2168,BSc_Math,7.19,5.98,1.35,79
2169,BCA,6.32,7.23,3.59,68
2170,BCom,3.13,7.82,2.65,35
2171,BBA,6.61,7.32,2.29,75
2172,BA_English,1.42,8.7,2.56,22
2173,BSc_CS,6.24,8.59,2.79,73
2174,BCA,7.74,7.25,3.55,81
2175,BA_English,3.41,7.23,2.62,37
2176,BSc_CS,5.49,8.45,1.31,72
2177,BCA,4.25,4.33,2.96,45
2178,BSc_Math,4.77,8.58,0.81,67
2179,BA_English,5.77,7.03,0.71,66
2180,BSc_Math,4.24,5.64,0.63,49
2181,BCom,2.2,5.7,1.6,26
2182,BSc_CS,2.71,5.45,1.53,34
2183,BA_English,6.65,4.03,1.26,68
2184,BSc_Math,2.22,7.37,3.91,28
2185,BA_English,5.12,5.81,2.08,61
2186,BCom,2.09,6.06,0.7,28
2187,BA_English,4.6,8.7,3.62,50
2188,BBA,5.91,6.56,3.79,64
2189,BSc_Math,4.85,7.23,2.9,53
2190,BA_English,7.38,5.58,3.64,72
2191,BCA,3.17,5.77,1.52,42
2192,BA_English,4.29,5.49,2.67,49
2193,BCA,1.71,8.15,0.73,26
2194,BSc_CS,6.14,4.68,1.01,65
2195,BCA,1.44,4.87,3.19,13
2196,BCom,2.8,6.29,1.08,38
2197,BBA,1.43,8.73,0.51,26
2198,BSc_CS,1.64,7.71,1.54,22
2199,BCA,3.27,5.81,2.96,32
2200,BBA,3.93,7.24,3.95,46
2201,BA_English,3.27,6.09,1.08,38
2202,BCA,1.6,8.71,3.23,26
2203,BSc_Math,1.35,6.63,1.48,20
2204,BCA,7.91,8.57,1.68,88
2205,BSc_Math,6.22,6.8,3.25,68
2206,BCom,3.49,4.88,1.53,35
2207,BCA,2.05,5.08,3.56,19
2208,BCom,1.89,5.75,3.63,22
2209,BA_English,4.3,5.88,3.67,41
2210,BCom,2.46,4.94,0.58,29
2211,BA_English,7.56,7.28,3.71,77
2212,BCA,6.88,8.75,2.19,79
2213,BA_English,7.66,4.22,1.38,84
2214,BBA,5.24,8.3,0.97,63
2215,BCom,2.89,6.58,1.73,37
2216,BSc_CS,4.16,5.24,2.91,43
2217,BCom,4.28,8.25,3.75,50
2218,BA_English,3.17,4.39,2.9,30
2219,BCA,5.42,4.84,1.9,53
2220,BCom,2.84,7.04,2.35,36
2221,BSc_Math,2.54,8.52,1.9,36
2222,BBA,1.1,4.92,1.54,18
2223,BCA,4.41,6.09,3.68,46
2224,BSc_CS,4.08,6.42,2.45,44
2225,BA_English,6.45,5.19,2.27,70
2226,BBA,2.52,8.55,3.67,32
2227,BCA,3.23,7.36,0.78,46
2228,BCom,6.47,7.15,0.56,74
2229,BA_English,2.1,7.45,3.18,27
2230,BSc_CS,1.63,8.52,0.95,34
2231,BCom,7.17,8.88,3.76,75
2232,BCom,6.3,8.01,3.54,63
2233,BA_English,2.98,8.11,1.29,44
2234,BCA,5.84,4.51,1.54,63
2235,BCom,4.89,5.87,2.33,55
2236,BCA,3.76,5.79,1.31,49
2237,BBA,7.14,8.88,3.05,81
2238,BCA,4.84,6.31,3.72,49
2239,BSc_Math,5.31,7.16,1.95,62
2240,BSc_CS,6.41,7.06,1.51,77
2241,BCA,6.7,7.77,1.05,77
2242,BSc_Math,3.4,7.1,2.26,42
2243,BCA,2.15,6.42,3.92,25
2244,BSc_Math,2.17,6.95,0.63,33
2245,BSc_Math,3.16,8.42,0.63,45
2246,BSc_Math,7.08,4.07,3.42,67
2247,BBA,3.43,5.75,2.55,38
2248,BSc_CS,5.69,7.69,3.8,55
2249,BSc_CS,3.43,5.75,0.56,45
2250,BA_English,5.84,6.55,1.81,67
2251,BA_English,6.8,7.44,3.88,69
2252,BSc_CS,4.94,5.34,1.09,57
2253,BBA,3.89,4.35,2.87,35
2254,BCom,7.73,6.36,1.53,84
2255,BBA,2.53,4.01,3.89,22
2256,BBA,6.16,7.61,2.89,71
2257,BSc_CS,6.07,7.61,1.5,71
2258,BA_English,4.98,5.86,3.58,52
2259,BA_English,3.32,7.67,1.08,50
2260,BCA,1.61,5.03,2.34,19
2261,BA_English,4.76,4.44,0.66,49
2262,BA_English,6.7,8.84,2.96,73
2263,BA_English,2.07,5.14,1.55,26
2264,BSc_Math,2.33,6.38,3.7,22
2265,BA_English,3.43,6.43,3.89,32
2266,BCom,3.78,8.6,1.3,51
2267,BA_English,2.45,5.86,2.06,33
2268,BCA,4.58,8.65,1.42,58
2269,BCom,7.29,7.1,1.47,80
2270,BSc_Math,2.97,4.18,2.33,35
2271,BSc_Math,5.71,8.86,1.5,70
2272,BA_English,2.11,4.55,4.0,14
2273,BA_English,1.55,7.55,1.93,26
2274,BBA,2.59,7.54,1.44,38
2275,BA_English,6.91,5.87,1.83,77
2276,BBA,1.56,8.26,1.84,23
2277,BSc_Math,7.72,4.22,3.99,71
2278,BA_English,2.03,4.54,2.64,18
2279,BSc_Math,3.87,5.59,1.27,45
2280,BCom,4.24,7.32,1.42,56
2281,BBA,2.21,5.03,1.07,33
2282,BSc_Math,7.63,7.19,0.94,91
2283,BCom,3.61,7.31,2.64,37
2284,BSc_CS,7.51,8.71,0.64,94
2285,BCA,7.13,7.61,1.49,79
2286,BCom,3.99,7.42,0.53,56
2287,BSc_CS,2.33,8.32,2.76,27
2288,BSc_Math,3.62,8.94,1.12,52
2289,BSc_CS,7.44,8.14,0.8,84
2290,BBA,2.26,5.56,0.92,35
2291,BCA,7.36,8.99,0.61,91
2292,BSc_CS,1.78,5.85,2.04,27
2293,BBA,6.85,7.45,1.13,76
2294,BCA,6.05,4.48,0.71,63
2295,BBA,2.75,5.25,3.09,26
2296,BCom,5.72,6.12,3.92,60
2297,BSc_CS,3.89,8.47,0.56,54
2298,BCom,5.06,8.64,0.84,67
2299,BCom,4.12,5.63,3.9,41
2300,BBA,6.56,8.93,0.86,85
2301,BSc_Math,3.18,7.15,1.22,44
2302,BA_English,7.98,5.97,2.42,83
2303,BBA,7.62,4.97,1.83,76
2304,BSc_CS,6.04,6.7,3.76,65
2305,BSc_CS,1.17,6.59,0.88,26
2306,BA_English,6.49,4.23,3.06,63
2307,BCA,1.73,5.36,1.07,26
2308,BBA,3.75,6.07,3.05,38
2309,BBA,5.46,7.17,3.14,56
2310,BSc_Math,3.89,5.04,1.15,40
2311,BSc_CS,2.16,4.29,2.37,23
2312,BBA,7.96,5.36,2.23,81
2313,BA_English,6.32,8.99,1.99,78
2314,BBA,2.11,4.49,1.0,30
2315,BCA,7.92,8.07,2.69,88
2316,BA_English,7.3,4.82,0.55,79
2317,BCom,1.61,7.68,2.72,26
2318,BCom,7.75,6.51,2.14,83
2319,BA_English,6.65,5.2,0.53,80
2320,BSc_Math,5.34,6.72,2.51,60
2321,BBA,6.92,8.98,2.52,77
2322,BSc_CS,4.37,8.92,2.52,58
2323,BBA,3.33,5.87,0.91,38
2324,BA_English,7.09,6.81,0.96,83
2325,BCA,2.48,7.63,2.77,27
2326,BCom,3.47,4.63,1.86,34
2327,BA_English,7.74,6.8,1.04,86
2328,BSc_CS,6.2,8.44,0.67,80
2329,BSc_CS,3.85,8.28,2.4,51
2330,BA_English,5.18,6.96,3.09,58
2331,BSc_Math,4.65,8.52,3.19,53
2332,BSc_CS,6.12,4.09,0.7,65
2333,BSc_CS,1.52,5.93,2.51,15
2334,BCA,3.31,8.73,2.21,39
2335,BBA,7.0,5.48,2.5,76
2336,BA_English,6.38,7.58,3.86,67
2337,BBA,3.43,5.13,3.04,31
2338,BSc_Math,3.48,7.36,1.93,42
2339,BSc_CS,1.97,6.52,3.83,23
2340,BA_English,7.18,7.18,0.82,86
2341,BBA,4.53,5.17,2.16,46
2342,BSc_CS,4.1,7.0,2.11,46
2343,BSc_Math,2.59,8.75,1.52,39
2344,BCA,7.31,7.56,0.76,88
2345,BA_English,1.58,5.5,1.15,24
2346,BCA,4.2,8.46,2.09,55
2347,BCA,4.21,5.16,1.72,46
2348,BSc_Math,7.08,6.23,1.47,80
2349,BCA,5.99,4.87,1.0,70
2350,BCom,2.52,8.49,3.59,35
2351,BSc_Math,4.37,8.2,3.83,51
2352,BA_English,6.04,7.32,0.56,74
2353,BSc_Math,3.47,8.88,0.8,53
2354,BSc_CS,6.94,4.54,1.75,77
2355,BBA,1.65,5.16,3.27,13
2356,BCA,2.22,5.65,3.9,23
2357,BCA,5.22,5.81,3.12,50
2358,BCA,1.82,5.98,2.7,18
2359,BBA,7.37,6.31,2.66,78
2360,BCA,6.79,4.72,1.45,73
2361,BCA,3.46,6.5,3.35,33
2362,BBA,1.6,8.27,1.62,29
2363,BCA,4.88,7.4,3.82,52
2364,BSc_CS,3.77,5.76,3.33,36
2365,BSc_Math,1.36,4.26,0.71,19
2366,BCom,7.22,4.27,1.1,82
2367,BSc_Math,1.9,4.32,1.91,20
2368,BA_English,7.63,8.57,2.88,83
2369,BBA,7.66,4.68,2.37,81
2370,BSc_CS,2.15,4.88,1.98,25
2371,BCom,4.32,4.53,2.05,43
2372,BSc_CS,4.5,6.4,3.94,47
2373,BA_English,2.44,5.12,0.68,32
2374,BSc_Math,3.88,8.05,2.46,49
2375,BSc_Math,7.6,7.42,2.78,80
2376,BSc_Math,3.16,4.11,2.7,31
2377,BBA,5.38,4.73,1.4,56
2378,BCom,2.89,5.61,2.4,36
2379,BSc_CS,7.63,7.14,0.99,90
2380,BSc_CS,5.45,7.3,2.49,58
2381,BCom,4.45,7.11,0.9,55
2382,BBA,4.49,8.39,2.78,48
2383,BSc_Math,4.4,6.4,2.9,49
2384,BSc_CS,2.86,6.84,3.57,33
2385,BCom,1.94,4.86,0.77,27
2386,BBA,4.87,4.9,3.85,43
2387,BSc_CS,1.08,6.89,2.37,18
2388,BSc_Math,3.08,4.63,2.17,29
2389,BCom,5.7,6.06,1.47,60
2390,BSc_Math,3.53,8.82,3.81,39
2391,BSc_Math,7.97,8.77,1.28,89
2392,BCom,7.99,7.93,2.57,89
2393,BSc_Math,7.43,8.0,2.58,83
2394,BA_English,7.13,7.45,1.65,84
2395,BCom,7.59,6.23,3.06,77
2396,BCA,4.94,8.69,2.05,64
2397,BCA,6.65,5.52,3.94,62
2398,BCA,5.05,4.92,4.0,48
2399,BSc_Math,6.96,4.78,1.77,77
2400,BCom,3.21,7.48,2.89,39
2401,BA_English,4.29,8.95,2.89,52
2402,BBA,4.77,6.86,0.69,63
2403,BSc_CS,2.13,4.95,3.11,22
2404,BA_English,5.57,8.21,0.97,70
2405,BA_English,4.71,4.63,2.56,52
2406,BCom,4.74,4.8,1.19,51
2407,BSc_CS,5.03,7.65,2.14,62
2408,BSc_CS,5.57,8.79,3.66,66
2409,BA_English,1.64,5.03,3.85,12
2410,BSc_Math,3.68,5.48,2.58,37
2411,BCom,3.95,6.03,0.61,49
2412,BSc_Math,5.63,7.98,1.36,68
2413,BBA,6.28,8.38,0.94,76
2414,BCA,3.9,6.86,3.82,44
2415,BSc_Math,1.26,6.16,2.02,20
2416,BBA,3.51,8.57,2.55,46
2417,BBA,6.62,6.26,1.02,71
2418,BSc_Math,1.31,4.4,1.81,20
2419,BCA,6.13,7.84,2.93,69
2420,BA_English,6.57,5.98,0.65,72
2421,BA_English,4.69,8.42,3.53,51
2422,BSc_CS,4.81,6.96,3.17,51
2423,BSc_Math,1.55,8.97,0.73,26
2424,BCA,6.54,5.89,2.22,72
2425,BCom,1.28,8.12,2.72,18
2426,BCom,5.38,5.89,1.92,58
2427,BSc_Math,3.98,7.08,1.59,53
2428,BA_English,3.27,8.3,3.53,34
2429,BBA,7.48,8.64,0.65,93
2430,BSc_Math,1.24,4.86,1.99,21
2431,BCA,2.45,7.59,3.65,30
2432,BCA,5.49,4.47,2.92,51
2433,BCA,7.62,6.79,2.93,80
2434,BCom,7.84,7.22,2.97,81
2435,BSc_CS,4.25,5.53,2.84,48
2436,BCA,1.69,6.21,1.92,18
2437,BCA,7.13,7.66,1.89,80
2438,BCom,7.83,8.46,2.99,89
2439,BCom,6.86,7.56,3.02,72
2440,BSc_Math,2.8,4.83,2.85,25
2441,BCA,5.48,4.77,2.54,55
2442,BCA,2.11,6.8,3.36,26
2443,BSc_CS,2.24,8.69,3.72,33
2444,BSc_CS,3.83,8.71,0.8,50
2445,BBA,1.07,6.05,1.25,18
2446,BCA,1.4,6.7,3.01,22
2447,BA_English,5.8,4.31,3.71,60
2448,BCom,1.9,5.71,2.16,25
2449,BCom,5.24,8.1,0.56,63
2450,BCom,3.4,4.18,2.65,30
2451,BSc_Math,2.45,8.61,0.8,37
2452,BBA,2.76,8.27,2.84,36
2453,BCom,1.45,6.57,1.44,24
2454,BCA,6.46,4.32,0.61,66
2455,BSc_CS,4.72,5.3,3.73,50
2456,BCA,5.91,5.31,0.81,71
2457,BSc_Math,4.12,8.85,2.74,50
2458,BA_English,6.58,6.8,3.84,68
2459,BA_English,2.1,7.97,2.74,29
2460,BSc_CS,1.48,4.88,2.04,14
2461,BBA,1.14,5.7,3.46,11
2462,BBA,2.28,8.04,2.3,28
2463,BBA,4.05,5.61,1.68,50
2464,BSc_CS,3.73,8.59,2.69,42
2465,BCA,1.93,7.36,3.87,25
2466,BA_English,1.87,8.11,2.78,30
2467,BSc_CS,2.6,4.95,2.56,31
2468,BSc_Math,2.37,4.82,2.9,28
2469,BCA,4.38,5.11,1.77,53
2470,BA_English,4.61,5.37,1.69,51
2471,BA_English,3.69,7.11,2.49,46
2472,BCA,4.69,4.35,3.75,48
2473,BSc_Math,1.02,4.76,1.08,13
2474,BCom,4.92,8.63,3.21,57
2475,BSc_CS,1.3,8.32,2.08,20
2476,BCom,6.78,5.4,0.58,72
2477,BSc_Math,6.19,6.71,1.54,68
2478,BA_English,5.18,6.84,2.25,56
2479,BA_English,6.78,7.14,1.95,81
2480,BBA,5.2,8.9,1.05,63
2481,BCA,4.09,6.4,2.67,46
2482,BA_English,7.38,4.47,2.2,77
2483,BSc_Math,5.09,5.68,3.52,55
2484,BA_English,1.23,5.59,3.12,10
2485,BSc_Math,5.55,8.36,1.13,65
2486,BSc_Math,2.19,6.64,2.04,27
2487,BCom,3.92,5.16,1.56,40
2488,BSc_Math,5.76,8.88,2.94,63
2489,BCom,7.14,7.37,2.66,75
2490,BCom,6.57,5.92,3.59,62
2491,BA_English,7.97,6.16,2.26,88
2492,BSc_Math,5.64,8.68,0.58,71
2493,BBA,2.08,8.81,3.82,28
2494,BBA,2.25,4.43,2.71,22
2495,BCom,1.56,4.82,1.42,20
2496,BA_English,1.51,4.9,3.73,9
2497,BSc_CS,4.3,7.65,1.18,51
2498,BCom,5.1,5.94,0.87,57
2499,BCom,2.47,7.94,3.83,31
2500,BSc_Math,2.42,6.35,0.53,30
2501,BBA,3.7,7.02,1.0,48
2502,BSc_CS,1.78,6.74,2.91,20
2503,BA_English,4.1,8.28,1.96,47
2504,BBA,5.6,6.28,1.71,63
2505,BA_English,7.37,8.37,3.24,83
2506,BA_English,1.46,5.89,1.34,21
2507,BCA,6.75,4.52,1.98,74
2508,BCA,6.24,5.64,3.49,66
2509,BBA,5.52,8.27,2.72,62
2510,BBA,2.5,5.69,1.36,31
2511,BSc_Math,7.6,7.77,1.07,87
2512,BSc_Math,7.86,7.36,3.93,84
2513,BCA,4.69,4.09,1.77,48
2514,BSc_Math,1.73,6.01,3.25,17
2515,BSc_Math,2.95,5.89,3.69,34
2516,BSc_Math,6.81,4.83,2.47,68
2517,BCom,2.5,4.52,1.06,31
2518,BCA,6.61,8.62,3.69,70
2519,BCom,4.79,8.47,0.7,58
2520,BCom,4.57,6.26,3.62,48
2521,BCom,5.71,4.22,2.4,53
2522,BSc_Math,7.96,6.48,1.23,86
2523,BCA,6.74,7.89,0.55,84
2524,BA_English,6.86,5.98,3.85,69
2525,BSc_Math,1.19,7.75,2.46,18
2526,BSc_Math,5.91,7.53,1.76,69
2527,BCom,1.63,8.59,1.38,33
2528,BA_English,6.18,4.48,2.79,62
2529,BCA,2.72,5.0,0.7,39
2530,BCA,4.02,6.9,2.25,44
2531,BSc_CS,2.88,7.84,3.01,38
2532,BA_English,1.23,8.51,3.13,17
2533,BA_English,4.47,7.24,2.61,56
2534,BA_English,5.42,5.09,1.51,63
2535,BCA,2.53,7.78,3.87,32
2536,BBA,4.08,6.0,3.72,44
2537,BSc_CS,5.02,7.86,3.42,57
2538,BA_English,6.38,8.12,2.07,74
2539,BCA,5.37,5.91,2.58,60
2540,BCom,1.86,5.42,0.77,22
2541,BBA,2.44,7.6,1.22,36
2542,BBA,6.74,7.65,3.48,71
2543,BCom,7.48,7.73,3.96,76
2544,BSc_Math,4.53,5.94,3.79,48
2545,BBA,4.89,5.97,1.86,60
2546,BCA,7.9,5.8,2.8,86
2547,BCom,2.91,8.68,3.13,32
2548,BCA,5.08,7.55,2.2,55
2549,BSc_CS,7.56,4.01,1.15,77
2550,BSc_CS,7.41,6.73,3.69,72
2551,BCom,3.93,5.29,0.84,50
2552,BSc_Math,5.65,6.59,3.94,62
2553,BSc_CS,4.72,5.98,2.97,52
2554,BCA,2.42,5.73,3.96,23
2555,BSc_CS,2.23,8.39,3.26,27
2556,BCom,6.99,7.85,3.09,73
2557,BA_English,6.77,6.63,0.88,79
2558,BCom,5.31,4.87,3.3,54
2559,BSc_Math,5.99,4.02,0.53,64
2560,BCom,5.1,5.18,2.58,53
2561,BCA,7.28,4.62,1.33,82
2562,BCom,3.86,7.67,2.82,45
2563,BA_English,5.92,4.07,0.7,62
2564,BCom,3.78,7.57,3.04,44
2565,BCA,4.32,6.19,1.55,47
2566,BSc_CS,2.55,7.73,3.74,30
2567,BSc_Math,4.02,7.49,2.26,50
